Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS
2017-08-27,2383553.18,3067888.41,0,14.684103284646199,14.936500394535377
2017-08-28,3635080.01,5161278.75,0,15.106141954808715,15.456695120273357
2017-08-29,7306573.99,9554867.54,0,15.804285184308213,16.072561377320106
2017-08-30,6946636.36,9396255.8,1,15.753768267362451,16.055821955166518
2017-08-31,7907948.51,10017576.0,1,15.883379078578514,16.119851808011436
2017-09-01,5962206.68,7605277.51,1,15.600951386561805,15.8443531049642
2017-09-02,6245530.26,7453975.27,1,15.647376767579322,15.82425817549065
2017-09-03,2366258.16,2028274.79,0,14.676820852602244,14.522696625571516
2017-09-04,3110959.61,2696832.33,0,14.95044211427599,14.807588801917873
2017-09-05,4156708.13,3697301.2,0,15.240234244653651,15.123113976531013
2017-09-06,3962558.61,3470517.33,0,15.192400740587644,15.059814515407531
2017-09-07,3177169.11,2911789.0,0,14.971501456042324,14.88427857031366
2017-09-08,2758623.23,2466116.27,0,14.830242646025859,14.71815551632026
2017-09-09,3407389.12,3057748.67,0,15.041457195517854,14.933189801427112
2017-09-10,2833078.04,2447241.71,0,14.856874678176375,14.710472524265425
2017-09-11,4351501.62,3874079.03,0,15.286031773302756,15.169818780970083
2017-09-12,5272757.92,4657582.93,0,15.478064297763275,15.354007401692725
2017-09-13,4375381.18,3897483.92,0,15.29150442938716,15.175842010759695
2017-09-14,2944995.39,2598454.0,0,14.89561814926062,14.770427595597402
2017-09-15,4050240.35,3493814.51,0,15.214287029899747,15.066504966335874
2017-09-16,3998480.39,3572766.48,0,15.201425194497908,15.088851057921815
2017-09-17,3646297.83,3324722.05,0,15.109223191915332,15.016896935369935
2017-09-18,4708998.08,4108242.1,0,15.364985933855106,15.228506025494873
2017-09-19,5863767.93,5193156.23,0,15.584303116929123,15.462852399664468
2017-09-20,4348094.84,3813888.37,0,15.285248569298616,15.154160058429204
2017-09-21,3941062.22,3437534.89,0,15.186961097662278,15.050265461629733
2017-09-22,4296469.47,3871217.73,0,15.273304422675603,15.169079932742576
2017-09-23,4068464.64,3622953.87,0,15.2187764937102,15.102800513271891
2017-09-24,3893369.27,3496467.09,0,15.174785733808777,15.067263899815288
2017-09-25,5274815.56,4684517.64,0,15.478454461366278,15.359773723445407
2017-09-26,5803004.55,5062124.41,0,15.573886539574149,15.437296994572888
2017-09-27,7446035.82,6568633.22,0,15.823192478339452,15.697816487571947
2017-09-28,7777371.32,7033425.19,0,15.86672909103287,15.766184512060702
2017-09-29,5297992.65,4816175.26,0,15.482838750247938,15.387490864138282
2017-09-30,5604370.48,4849617.32,0,15.539057472607512,15.394410562909686
2017-10-01,4057941.88,3476480.87,0,15.216186723369372,15.06153138349251
2017-10-02,2879522.46,2342981.57,0,14.873135373143462,14.666935278281723
2017-10-03,2733645.95,2251158.64,0,14.821147154789372,14.626956036965487
2017-10-04,3991921.57,3166198.46,0,15.199783519932796,14.96804251807035
2017-10-05,3219806.7,2540926.63,0,14.984832195240356,14.748039780983685
2017-10-06,2919860.88,2393697.54,0,14.887046871755857,14.688350234029885
2017-10-07,3614512.4,2790501.3,0,15.100467798705699,14.841732173435334
2017-10-08,3915909.65,3064193.34,0,15.180558465722592,14.935295234724169
2017-10-09,3295589.64,2601027.16,0,15.008095963269035,14.771417370977334
2017-10-10,3865996.54,3056078.01,0,15.167730302433604,14.93264328299193
2017-10-11,5115944.9,4157714.79,0,15.44787286695725,15.2404763924906
2017-10-12,4480692.67,3480805.66,0,15.31528842945872,15.06277462374003
2017-10-13,3073492.71,2485145.78,0,14.938325488800347,14.725842282166905
2017-10-14,3790006.69,2996354.65,0,15.147878606080297,14.91290732485168
2017-10-15,3744243.63,2920145.88,0,15.135730453654508,14.887144474349256
2017-10-16,4113305.99,3202804.6,0,15.229737883376885,14.979537733649176
2017-10-17,4345077.6,3330124.96,0,15.284554406276355,15.018520687067074
2017-10-18,6078621.94,4769081.72,0,15.620288738158008,15.377664542485352
2017-10-19,3916465.28,3063562.45,0,15.180700346024294,14.935089322537738
2017-10-20,3454637.53,2776840.51,0,15.055228387424073,14.83682469227998
2017-10-21,3395571.6,2700303.7,0,15.037982964547284,14.808875176459118
2017-10-22,3560322.33,2849008.19,0,15.085361921737759,14.862481839168069
2017-10-23,3915143.5,3019168.91,0,15.180362796049025,14.920492487330543
2017-10-24,3172297.01,2492929.42,0,14.969966807512987,14.728969451967783
2017-10-25,6656072.71,5320570.98,0,15.711040335640613,15.487091370576094
2017-10-26,5244501.34,4208554.22,0,15.47269091256541,15.252629968612199
2017-10-27,3452345.34,2711681.12,0,15.054564656396051,14.813079708783134
2017-10-28,3658997.27,2958790.37,0,15.112699971194454,14.9002914219686
2017-10-29,7644126.36,6130363.53,0,15.849448245637305,15.62876477270224
2017-10-30,7135440.35,5691818.99,0,15.780584664022753,15.554540612603954
2017-10-31,7280919.6,5711548.55,0,15.800767868221934,15.558000919597804
2017-11-01,7083914.55,5591633.48,0,15.773337356582859,15.536782195952544
2017-11-02,5199936.08,4288675.49,0,15.464157083478451,15.271488732815538
2017-11-03,1577128.76,1289906.6,0,14.271117145375603,14.070081145865478
2017-11-04,1931786.56,1566251.33,0,14.473956329116579,14.264196272820998
2017-11-05,2523519.9,2073018.57,0,14.741165666875968,14.544516831797862
2017-11-06,3018330.58,2360833.81,0,14.920214779736838,14.674525847503855
2017-11-07,4095990.43,3338509.96,0,15.225519353414136,15.02103544518616
2017-11-08,4277782.67,3348300.89,0,15.268945599323443,15.023963876777307
2017-11-09,2792998.33,2205753.88,0,14.842626605041858,14.606580357481315
2017-11-10,3541249.75,2843011.6,0,15.079990541916462,14.86037482256141
2017-11-11,2921904.65,2403613.27,0,14.887746581243743,14.692484108352227
2017-11-12,3084484.33,2422146.93,0,14.941895371582264,14.700165278851813
2017-11-13,3746234.93,2946152.31,0,15.136262141850201,14.896010914704988
2017-11-14,4154076.39,3314644.14,0,15.23960091348057,15.013861129115023
2017-11-15,3854132.18,3119546.66,0,15.16465668366453,14.953198568505707
2017-11-16,3066706.38,2516030.25,0,14.936115029349988,14.738193317234078
2017-11-17,2781968.82,2191402.04,0,14.838669803096113,14.600052554193502
2017-11-18,2774765.8,2218818.06,0,14.83607726559541,14.612485657355274
2017-11-19,3132539.58,2911417.5,0,14.957354920177629,14.884150977423758
2017-11-20,2995966.89,2760945.71,0,14.912777905938315,14.831084189748118
2017-11-21,2297213.47,2128140.16,0,14.647207846925102,14.570759461830097
2017-11-22,2248567.69,2263677.12,0,14.625804433981338,14.632501535052775
2017-11-23,1749357.29,1656734.06,0,14.374759587223384,14.320359392254767
2017-11-24,1620958.87,1618303.7,0,14.298529044088113,14.296889677783032
2017-11-25,2674533.14,2727514.77,0,14.799285769874775,14.818901778524161
2017-11-26,2940959.43,2955583.74,0,14.89424676283834,14.899207070803046
2017-11-27,3888410.38,3813390.96,0,15.173511246578405,15.15402962925551
2017-11-28,5847881.51,5752351.51,0,15.581590189580657,15.5651194612757
2017-11-29,4871438.96,4803864.88,0,15.398900131025611,15.384931543390953
2017-11-30,4264134.96,4156136.15,0,15.265750129872956,15.240096631137984
2017-12-01,2565213.32,2510402.2,0,14.757552588651992,14.735953935657353
2017-12-02,2798541.49,2818052.3,0,14.844609300332111,14.851556885385385
2017-12-03,1410398.63,1318304.86,0,14.159383647728838,14.091858030854896
2017-12-04,1209471.35,1144863.17,0,14.005694748084675,13.950796559112561
2017-12-05,1723297.16,1680632.44,0,14.359750547550187,14.334681327933898
2017-12-06,1875094.15,1865514.43,0,14.444169962765747,14.439047942850097
2017-12-07,2133387.42,2193351.43,0,14.573222081203411,14.600941721282418
2017-12-08,1553493.17,1488945.36,0,14.256017254991976,14.213579286839959
2017-12-09,1605808.62,1631952.74,0,14.289138623498186,14.30528846851621
2017-12-10,1836022.63,1769756.1,0,14.42311272045012,14.386352863494471
2017-12-11,2040261.84,2142116.71,0,14.52858920065809,14.577305481794612
2017-12-12,2636835.06,2612267.82,0,14.785090294271255,14.775729681387583
2017-12-13,2887343.12,2845278.71,0,14.875847647939391,14.861171937054298
2017-12-14,2544808.4,2511218.15,0,14.749566313217228,14.736278910317058
2017-12-15,2615767.25,2602096.36,0,14.777068398185408,14.771828354725828
2017-12-16,1895310.17,1824600.76,0,14.454893588823115,14.416872307488026
2017-12-17,2997880.85,2962168.44,0,14.913416547261697,14.901432476765253
2017-12-18,2575839.99,2572642.87,0,14.76168663681669,14.760444671268418
2017-12-19,2830509.48,2835294.19,0,14.855967634978052,14.857656613180309
2017-12-20,3950305.28,3962113.72,0,15.1893036731118,15.19228846089464
2017-12-21,2446276.92,2392977.63,0,14.71007821101513,14.688049436637515
2017-12-22,2423079.28,2383321.92,1,14.700550131730191,14.684006256761766
2017-12-23,2343205.29,2302420.5,1,14.667030758855322,14.649471953153641
2017-12-24,1582944.12,1537881.36,1,14.274797669910956,14.245916937175613
2017-12-25,1888197.46,1829750.85,1,14.451133736688652,14.419690914530047
2017-12-26,2701416.56,2654070.12,0,14.809287215420834,14.791605290802362
2017-12-27,4103218.35,4112542.69,0,15.227282430877622,15.22955229770754
2017-12-28,3545279.44,3453711.8,0,15.081127823423111,15.054960384260562
2017-12-29,6520226.98,6483039.79,0,15.6904198995492,15.684700215977537
2017-12-30,5342810.18,5371586.26,0,15.491262510618647,15.496634001953527
2017-12-31,5157535.61,5013423.96,0,15.455969622302739,15.427629864246589
2018-01-01,4076479.77,3905605.37,1,15.220744617791993,15.1779236096109
2018-01-02,3624718.09,3245091.67,0,15.103287350854426,14.992654465493764
2018-01-03,1228388.32,997328.86,0,14.021214373274605,13.81283684678201
2018-01-04,1209588.0,943742.57,0,14.005791190450712,13.757609766277128
2018-01-05,1515574.79,1226621.86,0,14.231305984127266,14.019775308882796
2018-01-06,1836672.15,1424469.16,0,14.423466422400312,14.169310484999746
2018-01-07,1476050.73,1224918.4,0,14.204881330953883,14.01838560387795
2018-01-08,2536686.97,2085102.3,0,14.74636983929481,14.550328956352265
2018-01-09,2729162.63,2140605.04,0,14.81950575758516,14.576599543167225
2018-01-10,2434343.96,1884221.76,0,14.705188268042134,14.44902596492084
2018-01-11,2183840.91,1845305.97,0,14.596596227695839,14.428156201021041
2018-01-12,2862550.24,2341061.28,0,14.867223827121103,14.666115350134545
2018-01-13,2753366.32,2271479.73,0,14.828335200578532,14.635942480764585
2018-01-14,2226116.52,1762940.79,0,14.615769603673835,14.38249444325125
2018-01-15,3128561.64,2520530.26,0,14.95608423659505,14.739980254729046
2018-01-16,3770286.85,3022848.85,0,15.142661909294613,14.921710603325261
2018-01-17,3240996.79,2645347.64,0,14.991391800235146,14.788313425552317
2018-01-18,2110305.53,1667911.37,0,14.562343769782393,14.327083324549543
2018-01-19,2086549.59,1700643.75,0,14.551022825065361,14.346518001829647
2018-01-20,2418121.84,2008335.01,0,14.698502111182444,14.512817081452077
2018-01-21,2484308.01,1971853.24,0,14.725505114459478,14.49448489660558
2018-01-22,3315490.36,2730843.03,0,15.014116393845875,14.82012128787658
2018-01-23,4611238.46,3755442.15,0,15.344007242176124,15.13871685219573
2018-01-24,3270861.1,2653232.42,0,15.000564147270476,14.791289612664565
2018-01-25,2275701.54,1820602.61,0,14.637799371486777,14.414678657914152
2018-01-26,2897617.42,2400983.47,0,14.87939972307617,14.691389407044197
2018-01-27,3617772.88,2965865.28,0,15.101369444366236,14.902679716375083
2018-01-28,3128272.36,2453931.52,0,14.95599176813329,14.713202405912408
2018-01-29,5197360.04,4086899.16,0,15.463661562426157,15.223297333571738
2018-01-30,5706924.49,4618954.53,0,15.557190993537349,15.34567916174137
2018-01-31,5009601.43,4199624.93,0,15.426867114622828,15.250506015001424
2018-02-01,3670728.79,3012405.31,0,15.11590105312318,14.918249755882481
2018-02-02,4258063.02,3505527.95,0,15.26432515955034,15.069851980046064
2018-02-03,1981564.16,1568068.11,0,14.499397575250606,14.265355554176306
2018-02-04,2874335.62,2202119.84,0,14.871332464719252,14.60493147214325
2018-02-05,3130745.66,2498095.83,0,14.95678208358869,14.731039731926803
2018-02-06,3339473.15,2568216.59,0,15.021323912438126,14.758722671510906
2018-02-07,2805812.6,2202832.26,0,14.847204108357493,14.60525493522143
2018-02-08,2150875.76,1718669.78,0,14.581386112326758,14.357061747698403
2018-02-09,2144621.01,1686060.42,0,14.578473875701622,14.337905846299146
2018-02-10,2584198.15,2095864.1,0,14.764926211348293,14.555476961664809
2018-02-11,2962791.58,2320546.01,0,14.901642820730395,14.65731349602313
2018-02-12,3622566.63,2796978.04,0,15.102693622429895,14.844050478412722
2018-02-13,4418784.14,3538184.9,0,15.301375361070647,15.079124696131553
2018-02-14,4218153.95,3395697.77,0,15.254908374765758,15.038020121065744
2018-02-15,3128927.36,2501462.4,0,14.956201126895145,14.732386478582091
2018-02-16,3463265.1,2649618.11,0,15.05772266132185,14.789926455556488
2018-02-17,4206774.3,3318989.93,0,15.252206950164544,15.01517135794755
2018-02-18,3926304.19,3167573.08,0,15.18320938640605,14.968476578433545
2018-02-19,4186201.52,3338454.11,0,15.247304561133129,15.021018716031206
2018-02-20,5091061.73,4033905.61,0,15.442997154552815,15.210245846509423
2018-02-21,3907743.08,3150049.7,0,15.178470803818307,14.962929105910383
2018-02-22,3063440.84,2341066.15,0,14.93504962614635,14.666117430384599
2018-02-23,3544367.16,2804587.84,0,15.080870467930193,14.846767505089705
2018-02-24,3364498.21,2679591.94,0,15.028789686805904,14.801175452891178
2018-02-25,4015454.83,3238625.9,0,15.205661430674672,14.990660001645185
2018-02-26,7426597.23,5998758.22,0,15.820578469321767,15.607063209140284
2018-02-27,8416365.51,6844455.72,0,15.945688762203405,15.738949644672413
2018-02-28,8409092.75,6627677.09,0,15.944824267522064,15.706765088153583
2018-03-01,6963830.59,5570058.79,0,15.756240396636967,15.532916346136698
2018-03-02,5613671.87,4371797.12,0,15.54071576381074,15.290684951549126
2018-03-03,1177076.3,967531.27,0,13.978545059531925,13.782504057335009
2018-03-04,2218712.31,1781519.01,0,14.612437995731108,14.392977496072723
2018-03-05,2742871.53,2230053.99,0,14.824516297822795,14.617536802325095
2018-03-06,3203122.41,2519131.06,0,14.979636957352643,14.739424979526277
2018-03-07,4507553.37,3470623.71,0,15.321265296105553,15.059845167419569
2018-03-08,3419972.83,2864363.46,0,15.045143456962727,14.86785705455296
2018-03-09,3250890.44,2689334.35,0,14.994439805926275,14.804804639263903
2018-03-10,3479853.91,2832299.24,0,15.062501158352763,14.8565997451255
2018-03-11,4342360.28,3337146.36,0,15.283928831854857,15.020626916183145
2018-03-12,3648185.26,2790754.99,0,15.109740686986973,14.841823081251098
2018-03-13,5344808.38,4343953.93,0,15.491636438568664,15.284295765311883
2018-03-14,6867137.98,5489756.33,0,15.742258126221369,15.518394610322975
2018-03-15,6357153.0,4930724.06,0,15.665091350888607,15.410996606198909
2018-03-16,4667689.08,3716263.52,0,15.35617487772521,15.128229560451292
2018-03-17,6875294.96,5458868.53,0,15.743445249317611,15.512752280496604
2018-03-18,5615859.9,4613908.21,0,15.541105455862521,15.344586040452452
2018-03-19,5314373.17,4472182.88,0,15.48592581494201,15.313387411039725
2018-03-20,6054738.37,5116787.38,0,15.616351890277437,15.4480375306686
2018-03-21,6826815.9,5913005.8,0,15.736369076061262,15.592665024810762
2018-03-22,5512035.33,4925778.06,0,15.522444682727931,15.409993004850008
2018-03-23,4008326.65,3711085.6,0,15.203884667407566,15.126835275798479
2018-03-24,5227586.74,4619965.13,0,15.469460494457795,15.345897931862217
2018-03-25,4970364.06,4473153.96,0,15.41900384809159,15.313604525230968
2018-03-26,6133670.91,5616024.38,0,15.629304135104881,15.541134743908342
2018-03-27,6350306.2,5743746.71,0,15.664013747651454,15.563622466391822
2018-03-28,8582287.61,7811323.78,0,15.96521117365819,15.871085133551343
2018-03-29,7363015.35,6638405.71,0,15.811980236910658,15.708382539345962
2018-03-30,12176690.89,10927925.46,0,16.315034181549336,16.20683213126787
2018-03-31,11278748.95,10156610.77,0,16.238430977857732,16.133635457290662
2018-04-01,9326921.27,8552479.35,0,16.048415643804862,15.96173189825745
2018-04-02,9532990.22,8745489.29,0,16.070269100464067,15.984048730043348
2018-04-03,9176055.6,8274855.19,0,16.03210810603736,15.928732100224423
2018-04-04,3771895.32,3451444.47,0,15.143088435613285,15.054303678072861
2018-04-05,2915055.94,2584733.26,0,14.885399911023638,14.76513325986661
2018-04-06,3716970.57,3290630.48,0,15.12841980060876,15.006590043533308
2018-04-07,4650087.25,4137264.98,0,15.352396755878074,15.235545736342761
2018-04-08,4317415.31,3833384.91,0,15.278167704912379,15.159259020223484
2018-04-09,4916546.48,4479387.83,0,15.408117110432235,15.314997173209857
2018-04-10,7060893.97,6323343.96,0,15.770082367724209,15.65975889193407
2018-04-11,5719121.32,5144349.61,0,15.559325911023333,15.45340970159709
2018-04-12,4925768.26,4274900.55,0,15.409991015315027,15.268271630848055
2018-04-13,4955951.73,4445276.84,0,15.416099983751867,15.307352931163438
2018-04-14,5934960.89,5111153.97,0,15.596371164775297,15.44693595816729
2018-04-15,5904150.09,4782715.57,0,15.59116623605966,15.380519263118623
2018-04-16,7603253.45,6190718.89,0,15.844086930703044,15.638561936767733
2018-04-17,9179593.09,7283796.97,0,16.032493544843483,15.80116298331099
2018-04-18,9507550.23,7504171.54,0,16.06759690714763,15.830969762474224
2018-04-19,6670677.39,5141784.57,0,15.713232120366111,15.452910964265932
2018-04-20,7753365.66,6032943.55,0,15.863637714743739,15.612745766265128
2018-04-21,6793803.83,5216087.55,0,15.731521700472262,15.467258359054954
2018-04-22,7058897.65,5480418.64,0,15.76979959871681,15.516692232634693
2018-04-23,8991635.45,7095225.16,0,16.011805419915717,15.774932744037244
2018-04-24,10052878.22,8047009.91,0,16.123369640991303,15.900811264912114
2018-04-25,9547875.66,7562805.33,0,16.071829348468857,15.838752886947152
2018-04-26,7281885.08,5826147.75,0,15.800900463541314,15.577866748273072
2018-04-27,7916179.31,6291028.22,1,15.884419363363321,15.654635243271947
2018-04-28,10502784.65,8150501.12,1,16.16715107994193,15.91359009313519
2018-04-29,12074392.53,9758209.64,1,16.30659753098278,16.093619605515592
2018-04-30,12464011.32,10080235.11,1,16.338356035538904,16.12608724394428
2018-05-01,13778926.53,10888681.41,1,16.43865099250942,16.203234496771902
2018-05-02,12779953.62,10186293.15,0,16.36338845604664,16.13655366388132
2018-05-03,9480205.54,7740627.05,0,16.064716660913703,15.861993385684814
2018-05-04,3081716.09,2431808.71,0,14.940997496359422,14.704146274763533
2018-05-05,4882374.55,3844333.13,0,15.401142452416826,15.162110967771367
2018-05-06,4852630.6,3859217.33,0,15.395031713698776,15.165975215752724
2018-05-07,5630735.57,4477313.26,0,15.543750821043345,15.314533929086155
2018-05-08,5961711.29,4782188.47,0,15.600868294759524,15.380409047712778
2018-05-09,8207932.76,6468074.72,0,15.920611776184685,15.682389206475174
2018-05-10,7249267.2,5767724.99,0,15.796411083805248,15.567788451617405
2018-05-11,5934039.42,4706572.43,0,15.596215891403908,15.364470691674965
2018-05-12,5782619.05,4599452.28,0,15.570367433788785,15.34144800222193
2018-05-13,5902938.45,4640987.62,0,15.59096099667403,15.350437966162561
2018-05-14,7023913.46,5532477.08,0,15.76483123597692,15.526146388857017
2018-05-15,8789772.31,6971865.67,0,15.989099479795243,15.757393561801782
2018-05-16,9398231.32,7399830.54,0,16.056032178492583,15.81696779305041
2018-05-17,9816742.13,7698242.57,0,16.09959996849755,15.856502753011165
2018-05-18,7337944.43,5819237.35,0,15.808569447238478,15.576679943446102
2018-05-19,6925640.35,5627670.43,0,15.750741219467702,15.543206314204415
2018-05-20,8653992.04,6799995.97,0,15.973531395514275,15.732432724558
2018-05-21,6241809.14,4958178.74,0,15.646780784817107,15.416549243441343
2018-05-22,7847121.97,6132458.54,0,15.875657521943875,15.62910645745747
2018-05-23,11779004.94,9369180.79,0,16.281829347228086,16.05293632809656
2018-05-24,9030397.74,7160269.86,0,16.016107081671866,15.784058367830246
2018-05-25,6498399.18,5141245.68,0,15.687066578418007,15.452806152769208
2018-05-26,5600677.63,4596266.34,0,15.53839833229177,15.340755084231242
2018-05-27,6413198.63,5135755.4,0,15.67386886660331,15.451737693320558
2018-05-28,7438573.25,5854231.41,0,15.822189755380796,15.582675446505007
2018-05-29,10262818.32,7905889.83,1,16.144038147484085,15.883118714243556
2018-05-30,20905271.35,16535857.67,1,16.855511950671676,16.62104183350025
2018-05-31,19289944.12,15561846.1,1,16.775094539880456,16.56033277789548
2018-06-01,19245165.78,15287542.6,1,16.772770510809483,16.54254891097677
2018-06-02,17529108.34,13707707.44,0,16.67937344784853,16.433468892418663
2018-06-03,13779702.07,10827445.24,0,16.438707275422125,16.19759478692352
2018-06-04,4373078.45,3458754.81,0,15.290977998535528,15.056419489879477
2018-06-05,5537841.59,4323885.63,0,15.52711555869045,15.279665238618609
2018-06-06,6238754.07,4903699.53,0,15.64629121242842,15.405500688257206
2018-06-07,4523493.87,3579003.08,0,15.324795454369696,15.09059512973075
2018-06-08,5863271.23,4570207.33,0,15.58421840672925,15.335069348264618
2018-06-09,7018402.9,5469599.5,0,15.764046385478364,15.51471613699608
2018-06-10,6333777.67,5115963.75,0,15.661407562306318,15.44787655150858
2018-06-11,7812992.68,6338472.32,0,15.871298762070325,15.6621484961543
2018-06-12,8959000.0,7232971.98,0,16.008169283199308,15.79416071016842
2018-06-13,9047626.88,7216006.11,0,16.018013168611386,15.791812326034533
2018-06-14,6994969.99,5361729.98,0,15.760702018825084,15.494797424941636
2018-06-15,7278400.85,5850026.61,0,15.800421869974587,15.581956938855022
2018-06-16,9653316.6,7581593.64,0,16.082812206978097,15.841234110163091
2018-06-17,8270248.42,6473926.23,0,15.92817522615814,15.683293473059154
2018-06-18,9578590.6,7481623.41,0,16.07504112452556,15.827960493485596
2018-06-19,10591854.27,8526409.74,0,16.17559589297947,15.95867905014105
2018-06-20,10442554.6,8340504.64,0,16.161399899734793,15.936634400794471
2018-06-21,7960357.2,6345143.3,0,15.889984556808097,15.663200401188808
2018-06-22,7890035.7,6262366.78,0,15.88111134426878,15.650068911178323
2018-06-23,7919846.87,6623002.69,0,15.884882555272792,15.706059554616289
2018-06-24,7114017.67,6244799.31,0,15.77757785588968,15.647259725049787
2018-06-25,8744485.32,8162955.36,0,15.983933924858244,15.915116960345456
2018-06-26,10888893.34,10123784.8,0,16.203253959910747,16.130398242778128
2018-06-27,11081146.52,10874461.91,0,16.220755800707746,16.201927746133208
2018-06-28,8513932.2,8332592.17,0,15.957214579438586,15.93568527061967
2018-06-29,12484085.14,11945221.58,0,16.339965282381044,16.295841972306405
2018-06-30,10005221.27,9784802.48,0,16.118617741645256,16.096341074808894
2018-07-01,8830377.17,8529895.83,0,15.993708399522626,15.959087824435748
2018-07-02,8070014.23,7743177.14,0,15.903665927481029,15.862322773690808
2018-07-03,9033060.75,8644208.55,0,16.016401932154224,15.972400238564035
2018-07-04,2096565.2,2027736.06,0,14.555811421531347,14.52243098045495
2018-07-05,2944993.36,2822619.07,0,14.895617459955634,14.853176114402293
2018-07-06,2036989.14,2040145.8,0,14.526983854745584,14.528532324015659
2018-07-07,3253556.07,3156576.31,0,14.995259438872907,14.964998868807326
2018-07-08,2752144.2,2725199.41,0,14.827891238271432,14.818052528329313
2018-07-09,4430764.61,4215804.43,0,15.304082951016749,15.254351217758867
2018-07-10,5201122.72,4881351.11,0,15.464385260205415,15.40093281117336
2018-07-11,6502831.07,6236313.66,0,15.687748343051766,15.645899966514136
2018-07-12,6228668.47,6094439.16,0,15.644673299736398,15.622887464340844
2018-07-13,4250921.4,4213700.8,0,15.262646552645965,15.253852106722771
2018-07-14,4868504.46,4786402.77,0,15.398297560895646,15.381289908705986
2018-07-15,5393026.83,5249791.03,0,15.50061753469915,15.473699020449844
2018-07-16,4994805.9,4716050.05,0,15.423909310658868,15.366482365432379
2018-07-17,5712604.18,5386803.9,0,15.558185726268922,15.49946298418856
2018-07-18,7639039.23,7484190.04,0,15.848782528905755,15.828303492506762
2018-07-19,6252432.84,5912775.72,0,15.648481360310475,15.592626113224119
2018-07-20,5761282.54,5222554.73,0,15.566670844653196,15.468497443490437
2018-07-21,4939690.9,4320031.79,0,15.412813518798062,15.278773550469264
2018-07-22,5641320.53,4834937.23,0,15.54562890985683,15.3913789111933
2018-07-23,6121614.15,4864263.18,0,15.627336533068187,15.397426014475593
2018-07-24,6821739.77,5344675.82,0,15.735625242118251,15.49161163662823
2018-07-25,7944998.65,6241710.94,0,15.88805331390009,15.646765052077681
2018-07-26,6463508.32,5212368.25,0,15.681682966648319,15.466545060841733
2018-07-27,5162979.4,4110689.88,0,15.457024567612086,15.229101669669246
2018-07-28,6313222.5,5068784.77,0,15.658156959859472,15.438611853787668
2018-07-29,6597216.94,5284529.74,0,15.702158593887912,15.480294382426637
2018-07-30,7314460.76,5725898.93,0,15.805364009414776,15.560510288064151
2018-07-31,12496367.04,9909115.53,0,16.340948603252723,16.108965752988034
2018-08-01,13786351.91,10884999.4,0,16.439189741258648,16.202896289398602
2018-08-02,10106943.25,7999614.76,0,16.128733295062563,15.894904068490632
2018-08-03,9026931.62,7058116.81,0,16.01572317997859,15.769688974775413
2018-08-04,6859151.1,5490125.8,0,15.741094391479796,15.518461909758155
2018-08-05,3117800.12,2491453.39,0,14.952638542088314,14.728377190294815
2018-08-06,3924563.55,3048117.59,0,15.182765960368894,14.930035102512113
2018-08-07,4212970.63,3334965.62,0,15.253678807019657,15.019973228286268
2018-08-08,4647118.76,3610702.93,0,15.351758179200498,15.099413305759949
2018-08-09,4946125.63,3977801.47,0,15.414115329242836,15.196240081557342
2018-08-10,3705554.89,2859379.41,0,15.125343843244556,14.866115519466092
2018-08-11,4591065.72,3598807.89,0,15.339622955907288,15.096113484789917
2018-08-12,4030885.81,3179458.32,0,15.209496961824133,14.972221715143212
2018-08-13,4244815.28,3284829.91,0,15.261209097639071,15.004825735212274
2018-08-14,6041631.13,4766947.5,0,15.614184753606771,15.377216930688286
2018-08-15,6058071.07,4807626.36,0,15.61690216716412,15.385714248033844
2018-08-16,5333680.81,4015767.27,0,15.489552328776421,15.205739236995669
2018-08-17,4314679.61,3455461.38,0,15.277533861220181,15.05546683546257
2018-08-18,4960825.43,3902500.12,0,15.417082903773327,15.1771282183672
2018-08-19,4978431.53,3847035.88,0,15.420625646443662,15.162813768379408
2018-08-20,4896843.63,3837284.3,0,15.404101602592805,15.160275721429713
2018-08-21,5971341.33,4692653.97,0,15.602482305990883,15.361509071937444
2018-08-22,7086185.79,5662221.43,0,15.77365792448914,15.54932702858741
2018-08-23,5392520.44,4260217.92,0,15.500523633129989,15.26483110659651
2018-08-24,3329330.38,2630754.1,0,15.018282055009474,14.782781473211841
2018-08-25,4716376.41,3836954.01,0,15.366551565003098,15.16018964385412
2018-08-26,4717920.92,3744613.34,0,15.366878989427482,15.135829189657358
2018-08-27,6151109.31,4800826.49,0,15.632143161699021,15.384298854770025
2018-08-28,12207075.48,9954369.46,0,16.317526380889948,16.11352225490721
2018-08-29,10330752.34,8329694.93,0,16.150635765832682,15.935337510475573
2018-08-30,10819458.93,8497693.47,1,16.1968569160888,15.955305445845113
2018-08-31,9769233.6,7975907.3,1,16.094748679087235,15.891936093566747
2018-09-01,8834290.53,7236711.56,1,15.994151471499682,15.794677594944238
2018-09-02,2926208.13,2475973.31,1,14.889218331008816,14.722144537126981
2018-09-03,3730127.97,3250956.11,0,15.131953367429755,14.99446000633528
2018-09-04,2895558.56,2566039.59,0,14.878688935286192,14.757874642426998
2018-09-05,2683914.3,2352008.69,0,14.802787219198716,14.670780707890128
2018-09-06,2220736.04,1976596.92,0,14.613349698748657,14.496887702611616
2018-09-07,2737800.42,2305499.6,0,14.822665754808035,14.650808390876099
