Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_lag_7,revenue_lag_14,revenue_lag_30,cogs_lag_1,cogs_lag_7,cogs_lag_30,rev_roll7_mean,rev_roll7_std,rev_roll7_max,rev_roll14_mean,rev_roll30_mean,rev_roll30_std,rev_roll30_max,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,days_to_tet,pre_tet_7d,pre_tet_14d,on_tet,post_tet,promo_count,promo_active,promo_intensity,post_promo,sessions,sessions_lag7,sessions_lag14,sessions_roll7_mean,sessions_vs_avg,sessions_spike
2018-02-03,1981564.16,1568068.11,0,14.499397575250606,14.265355554176306,4258063.02,3670728.79,5009601.43,3617772.88,2418121.84,1209588.0,3505527.95,2965865.28,943742.57,4369817.572857142,956575.904696954,5706924.49,3704432.9814285715,2998757.1786666666,1112081.5222328743,5706924.49,5,2,3,5,1,1,13,0,1,0,0,0,0,0,0,17142.0,13116.0,13626.0,15409.285714285714,1.2332433249080332,0
2018-02-04,2874335.62,2202119.84,0,14.871332464719252,14.60493147214325,1981564.16,4258063.02,3670728.79,3128272.36,2484308.01,1515574.79,1568068.11,2453931.52,1226621.86,4136073.4699999997,1306774.2583238161,5706924.49,3673250.29,3024489.7173333336,1077652.6923029858,5706924.49,6,2,4,5,1,1,12,0,1,0,0,0,0,0,0,21937.0,14338.0,11820.0,15984.42857142857,1.5570708301491274,1
2018-02-05,3130745.66,2498095.83,0,14.95678208358869,14.731039731926804,2874335.62,1981564.16,4258063.02,5197360.04,3315490.36,1836672.15,2202119.84,4086899.16,1424469.16,4099796.792857143,1342451.806520459,5706924.49,3701109.4050000003,3069781.7449999996,1039942.0639287002,5706924.49,0,2,5,6,1,0,11,0,1,0,0,0,0,0,0,20312.0,14330.0,13976.0,17070.0,1.4136675876756473,0
2018-02-06,3339473.15,2568216.59,0,15.021323912438126,14.758722671510906,3130745.66,2874335.62,1981564.16,5706924.49,4611238.46,1476050.73,2498095.83,4618954.53,1224918.4,3804566.167142857,1286943.9431637838,5706924.49,3687913.355,3112917.528666667,1013533.2844881574,5706924.49,1,2,6,6,1,0,10,0,1,0,0,0,0,0,0,20841.0,14184.0,14031.0,17924.571428571428,1.4272474301876197,0
2018-02-07,2805812.6,2202832.26,0,14.847204108357491,14.60525493522143,3339473.15,3130745.66,2874335.62,5009601.43,3270861.1,2536686.97,2568216.59,4199624.93,2085102.3,3466358.8328571427,977582.3235900548,5009601.43,3597072.9757142854,3175031.6093333336,965731.6612854189,5706924.49,2,2,7,6,1,0,9,0,1,0,0,0,0,0,0,22384.0,13111.0,13276.0,18875.571428571428,1.5088912956529945,1
2018-02-08,2150875.76,1718669.78,0,14.581386112326758,14.357061747698404,2805812.6,3339473.15,3130745.66,3670728.79,2275701.54,2729162.63,2202832.26,3012405.31,2140605.04,3151531.8571428573,718205.4761717013,4258063.02,3563855.2257142854,3184002.4636666668,960835.0556018187,5706924.49,3,2,8,6,1,0,8,0,1,0,0,0,0,0,0,19053.0,18158.0,12850.0,20200.285714285714,1.2586872076738103,0
2018-02-09,2144621.01,1686060.42,0,14.578473875701622,14.337905846299146,2150875.76,2805812.6,3339473.15,4258063.02,2897617.42,2434343.96,1718669.78,3505527.95,1884221.76,2934409.9957142854,763399.0313839369,4258063.02,3554939.098571428,3164726.2346666665,975956.4793775661,5706924.49,4,2,9,6,1,0,7,1,0,0,0,0,0,0,0,23928.0,20628.0,14225.0,20328.14285714286,1.5619240753110943,1
2018-02-10,2584198.15,2095864.1,0,14.764926211348293,14.555476961664809,2144621.01,2150875.76,2805812.6,1981564.16,3617772.88,2183840.91,1686060.42,1568068.11,1845305.97,2632489.708571429,537011.2943324274,3339473.15,3501153.6407142854,3155068.8030000003,984826.238168801,5706924.49,5,2,10,6,1,1,6,1,0,0,0,0,0,0,0,17673.0,17142.0,13116.0,20799.571428571428,1.1301775021796083,0
2018-02-11,2962791.58,2320546.01,0,14.901642820730396,14.65731349602313,2584198.15,2144621.01,2150875.76,2874335.62,3128272.36,2862550.24,2095864.1,2202119.84,2341061.28,2718580.2785714283,457717.83203725226,3339473.15,3427326.8742857142,3168414.044333333,973863.0095639863,5706924.49,6,2,11,6,1,1,5,1,0,0,0,0,0,0,0,19511.0,21937.0,14338.0,20875.428571428572,1.2362635621912403,0
2018-02-12,3622566.63,2796978.04,0,15.102693622429896,14.844050478412722,2962791.58,2584198.15,2144621.01,3130745.66,5197360.04,2753366.32,2320546.01,2498095.83,2271479.73,2731216.8442857144,463913.66589051136,3339473.15,3415506.818571429,3171755.4223333327,972948.9242600136,5706924.49,0,2,12,7,1,0,4,1,0,0,0,0,0,0,0,21143.0,20312.0,14330.0,20528.85714285714,1.3299659063746274,0
2018-02-13,4418784.14,3538184.9,0,15.301375361070647,15.079124696131553,3622566.63,2962791.58,2584198.15,3339473.15,5706924.49,2226116.52,2796978.04,2568216.59,1762940.79,2801476.9828571426,561489.2538007207,3622566.63,3303021.575,3200728.7660000003,973002.0436604086,5706924.49,1,2,13,7,1,0,3,1,0,0,0,0,0,0,0,20955.0,20841.0,14184.0,20647.571428571428,1.2918571795530438,0
2018-02-14,4218153.95,3395697.77,0,15.254908374765758,15.038020121065744,4418784.14,3622566.63,2962791.58,2805812.6,5009601.43,3128561.64,3538184.9,2202832.26,2520530.26,2955664.267142857,821730.6560992075,4418784.14,3211011.5500000003,3273817.686666667,979598.5540604643,5706924.49,2,2,14,7,1,0,2,1,0,0,0,0,0,0,0,22852.0,22384.0,13111.0,20663.85714285714,1.3919378220668315,0
2018-02-15,3128927.36,2501462.4,0,14.956201126895143,14.732386478582091,4218153.95,4418784.14,3622566.63,2150875.76,3670728.79,3770286.85,3395697.77,1718669.78,3022848.85,3157427.317142857,943213.8327545796,4418784.14,3154479.5871428573,3310137.4303333336,994118.6433071741,5706924.49,3,2,15,7,1,0,1,1,0,1,0,0,0,0,0,21016.0,19053.0,18158.0,20730.714285714286,1.2530133890864141,0
2018-02-16,3463265.1,2649618.11,0,15.05772266132185,14.789926455556488,3128927.36,4218153.95,4418784.14,2144621.01,4258063.02,3240996.79,2501462.4,1686060.42,2645347.64,3297148.9742857143,835556.2245040428,4418784.14,3115779.485,3288758.7806666666,990772.4717661664,5706924.49,4,2,16,7,1,0,0,0,0,1,0,0,0,0,0,18882.0,23928.0,20628.0,21011.14285714286,1.1059718889537529,0
2018-02-17,4206774.3,3318989.93,0,15.252206950164544,15.01517135794755,3463265.1,3128927.36,4218153.95,2584198.15,1981564.16,2110305.53,2649618.11,2095864.1,1667911.37,3485526.701428572,663299.317556043,4418784.14,3059008.2049999996,3296167.7243333333,991233.9420419845,5706924.49,5,2,17,7,1,1,1,0,0,1,1,0,0,0,0,19469.0,17673.0,17142.0,20290.285714285714,1.128092708836311,0
2018-02-18,3926304.19,3167573.08,0,15.18320938640605,14.968476578433544,4206774.3,3463265.1,3128927.36,2962791.58,2874335.62,2086549.59,3318989.93,2320546.01,1700643.75,3717323.294285714,573220.9035536704,4418784.14,3217951.786428571,3366050.0166666666,978567.324628242,5706924.49,6,2,18,7,1,1,2,0,0,0,1,0,0,0,0,21695.0,19511.0,21937.0,20546.85714285714,1.2446549732653045,0
2018-02-19,4186201.52,3338454.11,0,15.247304561133127,15.021018716031206,3926304.19,4206774.3,3463265.1,3622566.63,3130745.66,2418121.84,3167573.08,2796978.04,2008335.01,3854967.9528571432,467836.4686339298,4418784.14,3293092.398571429,3427375.17,952929.5378667415,5706924.49,0,2,19,8,1,0,3,0,0,0,1,0,0,0,0,17034.0,21143.0,20312.0,20858.85714285714,0.9633489298008152,0
2018-02-20,5091061.73,4033905.61,0,15.442997154552817,15.210245846509425,4186201.52,3926304.19,4206774.3,4418784.14,3339473.15,2484308.01,3338454.11,3538184.9,1971853.24,3935487.222857143,469671.44536549697,4418784.14,3368482.1028571427,3486311.1593333334,942981.1136479666,5706924.49,1,2,20,8,1,0,4,0,0,0,1,0,0,0,0,20969.0,20955.0,20841.0,20271.85714285714,1.1783205649315376,0
2018-02-21,3907743.08,3150049.7,0,15.178470803818309,14.962929105910383,5091061.73,4186201.52,3926304.19,4218153.95,2805812.6,3315490.36,4033905.61,3395697.77,2730843.03,4031526.878571429,627263.7433994465,5091061.73,3493595.572857143,3573202.95,967255.2104908514,5706924.49,2,2,21,8,1,0,5,0,0,0,1,0,0,0,0,18697.0,22852.0,22384.0,20273.85714285714,1.0329472817709877,0
2018-02-22,3063440.84,2341066.15,0,14.93504962614635,14.6661174303846,3907743.08,5091061.73,4186201.52,3128927.36,2150875.76,4611238.46,3150049.7,2501462.4,3755442.15,3987182.4685714287,622827.7719150449,5091061.73,3572304.8928571427,3592944.7073333333,967857.6739641404,5706924.49,3,2,22,8,1,0,6,0,0,0,1,0,0,0,0,16486.0,21016.0,19053.0,19680.285714285714,0.9029466535217439,0
2018-02-23,3544367.16,2804587.84,0,15.080870467930191,14.846767505089703,3063440.84,3907743.08,5091061.73,3463265.1,2144621.01,3270861.1,2341066.15,2649618.11,2653232.42,3977827.251428571,638170.6570560712,5091061.73,3637488.112857143,3541351.453333333,952841.5234867998,5706924.49,4,2,23,8,1,0,7,0,0,0,1,0,0,0,0,20807.0,18882.0,23928.0,19033.14285714286,1.1345250320340972,0
2018-02-24,3364498.21,2679591.94,0,15.028789686805904,14.801175452891178,3544367.16,3063440.84,3907743.08,4206774.3,2584198.15,2275701.54,2804587.84,3318989.93,1820602.61,3989413.2600000002,627925.7545257519,5091061.73,3737469.9807142853,3550468.3219999997,951471.6847935148,5706924.49,5,2,24,8,1,1,8,0,0,0,0,0,0,0,0,18429.0,19469.0,17673.0,19308.14285714286,0.9912932156650399,0
2018-02-25,4015454.83,3238625.9,0,15.205661430674672,14.990660001645184,3364498.21,3544367.16,3063440.84,3926304.19,2962791.58,2897617.42,2679591.94,3167573.08,2400983.47,3869088.104285714,659250.9026037775,5091061.73,3793205.6992857144,3586761.544333333,921462.3167851578,5706924.49,6,2,25,8,1,1,9,0,0,0,0,0,0,0,0,19363.0,21695.0,19511.0,19159.571428571428,1.0312175464446438,0
2018-02-26,7426597.23,5998758.22,0,15.820578469321768,15.607063209140284,4015454.83,3364498.21,3544367.16,4186201.52,3622566.63,3617772.88,3238625.9,3338454.11,2965865.28,3881823.91,661398.0959811425,5091061.73,3868395.931428571,3624022.791333333,915214.2679144206,5706924.49,0,2,26,9,1,0,10,0,0,0,0,0,0,0,0,17681.0,17034.0,21143.0,18826.428571428572,0.9331278597854139,0
2018-02-27,8416365.51,6844455.72,0,15.945688762203403,15.738949644672411,7426597.23,4015454.83,3364498.21,5091061.73,4418784.14,3128272.36,5998758.22,4033905.61,2453931.52,4344737.582857143,1505403.2311030335,7426597.23,4140112.402857143,3750983.603,1148715.3153949922,7426597.23,1,2,27,9,1,0,11,0,0,0,0,0,0,0,0,21338.0,20969.0,20955.0,18918.85714285714,1.1171571775612208,0
2018-02-28,8409092.75,6627677.09,0,15.944824267522064,15.706765088153585,8416365.51,7426597.23,4015454.83,3907743.08,4218153.95,5197360.04,6844455.72,3150049.7,4086899.16,4819780.9799999995,2161747.9027240365,8416365.51,4425653.929285714,3927253.374666667,1422876.4876337692,8416365.51,2,2,28,9,1,0,12,0,0,0,0,0,0,0,0,23064.0,18697.0,22852.0,18971.571428571428,1.192949062771548,0
2018-03-01,6963830.59,5570058.79,0,15.756240396636969,15.532916346136698,8409092.75,8416365.51,7426597.23,3063440.84,3128927.36,5706924.49,6627677.09,2341066.15,4618954.53,5462830.932857143,2489835.239787554,8416365.51,4725006.7007142855,4034311.1316666664,1627803.8920446688,8416365.51,3,3,1,9,1,0,13,0,0,0,0,0,0,0,0,26962.0,16486.0,21016.0,19595.428571428572,1.3738785410247611,0
2018-03-02,5613671.87,4371797.12,0,15.54071576381074,15.290684951549126,6963830.59,8409092.75,8416365.51,3544367.16,3463265.1,5009601.43,5570058.79,2804587.84,4199624.93,6020029.468571429,2291953.781651315,8416365.51,4998928.36,4076208.0016666665,1687422.112598672,8416365.51,4,3,2,9,1,0,14,0,0,0,0,0,0,0,0,29092.0,20807.0,18882.0,21092.0,1.4509243250432238,0
2018-03-03,1177076.3,967531.27,0,13.978545059531925,13.782504057335007,5613671.87,6963830.59,8409092.75,3364498.21,4206774.3,3670728.79,4371797.12,2679591.94,3012405.31,6315644.427142858,2038905.671721629,8416365.51,5152528.843571429,4096343.683,1702481.1172279483,8416365.51,5,3,3,9,1,1,15,0,0,0,0,0,0,0,0,27876.0,18429.0,19469.0,22275.571428571428,1.3542974019475273,0
2018-03-04,2218712.31,1781519.01,0,14.612437995731108,14.392977496072724,1177076.3,5613671.87,6963830.59,4015454.83,3926304.19,4258063.02,967531.27,3238625.9,3505527.95,6003155.582857142,2644330.144755709,8416365.51,4936121.843571429,4013221.933333333,1782951.0015052508,8416365.51,6,3,4,9,1,1,16,0,0,0,0,0,0,0,0,30258.0,19363.0,21695.0,23625.14285714286,1.4472456988707294,0
2018-03-05,2742871.53,2230053.99,0,14.824516297822797,14.617536802325096,2218712.31,1177076.3,5613671.87,7426597.23,4186201.52,1981564.16,1781519.01,5998758.22,1568068.11,5746478.08,2940089.701183636,8416365.51,4814150.995,3945243.5763333337,1811935.5231277233,8416365.51,0,3,5,10,1,0,17,0,0,0,0,0,0,0,0,26618.0,17681.0,17034.0,25181.571428571428,1.253892209927314,0
2018-03-06,3203122.41,2519131.06,0,14.979636957352644,14.739424979526277,2742871.53,2218712.31,1177076.3,8416365.51,5091061.73,2874335.62,2230053.99,6844455.72,2202119.84,5077374.408571429,3025715.303670863,8416365.51,4711055.995714286,3970620.4886666667,1788666.8307995948,8416365.51,1,3,6,10,1,0,18,0,0,0,0,0,0,0,0,29196.0,21338.0,20969.0,26458.285714285714,1.3551696128108923,0
2018-03-07,4507553.37,3470623.71,0,15.321265296105553,15.059845167419567,3203122.41,2742871.53,2218712.31,8409092.75,3907743.08,3130745.66,2519131.06,6627677.09,2498095.83,4332625.394285714,2689830.2273557917,8409092.75,4576203.187142857,3981580.0483333333,1782715.3963345978,8416365.51,2,3,7,10,1,0,19,0,0,0,0,0,0,0,0,26569.0,23064.0,18697.0,27580.85714285714,1.2195371979730225,0
2018-03-08,3419972.83,2864363.46,0,15.045143456962728,14.86785705455296,4507553.37,3203122.41,2742871.53,6963830.59,3063440.84,3339473.15,3470623.71,5570058.79,2568216.59,3775262.625714286,2026884.3420357236,6963830.59,4619046.779285715,4027473.6386666666,1777771.6919789405,8416365.51,3,3,8,10,1,0,20,0,0,0,0,0,0,0,0,34353.0,26962.0,16486.0,28081.571428571428,1.5618762701923645,1
2018-03-09,3250890.44,2689334.35,0,14.994439805926277,14.804804639263905,3419972.83,4507553.37,3203122.41,5613671.87,3544367.16,2805812.6,2864363.46,4371797.12,2202832.26,3268997.2314285715,1461431.5724571943,5613671.87,4644513.350000001,4030156.9613333335,1776757.8961921874,8416365.51,4,3,9,10,1,0,21,0,0,0,0,0,0,0,0,29115.0,29092.0,20807.0,29137.428571428572,1.2971650828020371,0
2018-03-10,3479853.91,2832299.24,0,15.062501158352765,14.8565997451255,3250890.44,3419972.83,4507553.37,1177076.3,3364498.21,2150875.76,2689334.35,967531.27,1718669.78,2931457.027142857,1042432.1252420037,4507553.37,4623550.727142857,4044992.8893333334,1768018.8023858888,8416365.51,5,3,10,10,1,1,22,0,0,0,0,0,0,0,0,25362.0,27876.0,18429.0,29140.714285714286,1.1187735632657143,0
2018-03-11,4342360.28,3337146.36,0,15.283928831854857,15.020626916183144,3479853.91,3250890.44,3419972.83,2218712.31,4015454.83,2144621.01,2832299.24,1781519.01,1686060.42,3260425.257142857,705376.3942429522,4507553.37,4631790.42,4089292.161,1735269.5674947894,8416365.51,6,3,11,10,1,1,23,0,0,0,0,0,0,0,0,26119.0,30258.0,19363.0,28781.571428571428,1.1415763272644097,0
2018-03-12,3648185.26,2790754.99,0,15.109740686986973,14.841823081251098,4342360.28,3479853.91,3250890.44,2742871.53,7426597.23,2584198.15,3337146.36,2230053.99,2095864.1,3563803.538571429,635935.5317526375,4507553.37,4655140.809285714,4162550.1366666663,1696293.6202984585,8416365.51,0,3,12,11,1,0,24,0,0,0,0,0,0,0,0,27756.0,26618.0,17681.0,28190.285714285714,1.2092642292007947,0
2018-03-13,5344808.38,4343953.93,0,15.491636438568664,15.284295765311883,3648185.26,4342360.28,3479853.91,3203122.41,8416365.51,2962791.58,2790754.99,2519131.06,2320546.01,3693134.0714285714,523225.6059584284,4507553.37,4385254.24,4198016.373666667,1673120.0459354247,8416365.51,1,3,13,11,1,0,25,0,0,0,0,0,0,0,0,26655.0,29196.0,21338.0,28352.85714285714,1.1445366676828874,0
2018-03-14,6867137.98,5489756.33,0,15.742258126221367,15.518394610322977,5344808.38,3648185.26,4342360.28,4507553.37,8409092.75,3622566.63,4343953.93,3470623.71,2796978.04,3999089.21,761057.0471296749,5344808.38,4165857.3021428576,4277416.933666667,1668995.2387513912,8416365.51,2,3,14,11,1,0,26,0,0,0,0,0,0,0,0,27642.0,26569.0,23064.0,27989.85714285714,1.174903763188729,0
2018-03-15,6357153.0,4930724.06,0,15.665091350888607,15.410996606198909,6867137.98,5344808.38,3648185.26,3419972.83,6963830.59,4418784.14,5489756.33,2864363.46,3538184.9,4336172.725714286,1332105.9669463423,6867137.98,4055717.6757142856,4385569.312,1729138.9742087647,8416365.51,3,3,15,11,1,0,27,0,0,0,0,0,0,0,0,31602.0,34353.0,26962.0,28143.14285714286,1.3309654504359056,0
2018-03-16,4667689.08,3716263.52,0,15.35617487772521,15.128229560451292,6357153.0,6867137.98,5344808.38,3250890.44,5613671.87,4218153.95,4930724.06,2689334.35,3395697.77,4755769.892857143,1452557.7661759946,6867137.98,4012383.5621428574,4450181.607333333,1766240.1399236296,8416365.51,4,3,16,11,1,0,28,0,0,0,0,0,0,0,0,28981.0,29115.0,29092.0,27750.14285714286,1.2026026444173028,0
2018-03-17,6875294.96,5458868.53,0,15.743445249317611,15.512752280496604,4667689.08,6357153.0,6867137.98,3479853.91,1177076.3,3128927.36,3716263.52,2832299.24,2501462.4,4958169.698571429,1298452.9690468095,6867137.98,3944813.362857143,4465166.111666666,1766110.6628568247,8416365.51,5,3,17,11,1,1,29,0,0,0,0,0,0,0,0,28478.0,25362.0,27876.0,27731.0,1.1717959198229015,0
2018-03-18,5615859.9,4613908.21,0,15.54110545586252,15.344586040452452,6875294.96,4667689.08,6357153.0,4342360.28,2218712.31,3463265.1,5458868.53,3337146.36,2649618.11,5443232.705714285,1288334.1652393285,6875294.96,4351828.981428572,4590045.031666666,1800484.64792067,8416365.51,6,3,18,11,1,1,30,0,0,0,0,1,1,1,0,33664.0,26119.0,30258.0,28176.14285714286,1.3711530002117989,0
2018-03-19,5314373.17,4472182.88,0,15.48592581494201,15.313387411039724,5615859.9,6875294.96,4667689.08,3648185.26,2742871.53,4206774.3,4613908.21,2790754.99,3318989.93,5625161.222857143,1193386.1962917256,6875294.96,4594482.380714285,4661798.191666666,1796920.8501089322,8416365.51,0,3,19,12,1,0,30,0,0,0,0,1,1,1,0,29822.0,27756.0,26618.0,29254.0,1.1907683707558596,0
2018-03-20,6054738.37,5116787.38,0,15.616351890277436,15.4480375306686,5314373.17,5615859.9,6875294.96,5344808.38,3203122.41,3926304.19,4472182.88,4343953.93,3167573.08,5863188.067142857,850155.033594586,6875294.96,4778161.069285714,4698718.154,1798627.1254614752,8416365.51,1,3,20,12,1,0,30,0,0,0,0,1,1,1,0,26355.0,26655.0,29196.0,29549.14285714286,1.0380302566815853,0
2018-03-21,6826815.9,5913005.8,0,15.736369076061262,15.592665024810762,6054738.37,5314373.17,5615859.9,6867137.98,4507553.37,4186201.52,5116787.38,5489756.33,3338454.11,5964606.637142858,819812.5213500219,6875294.96,4981847.923571429,4769665.959999999,1809056.5870189278,8416365.51,2,3,21,12,1,0,30,0,0,0,0,1,1,1,0,30225.0,27642.0,26569.0,29506.285714285714,1.1832169146191718,0
2018-03-22,5512035.33,4925778.06,0,15.522444682727931,15.409993004850008,6826815.9,6054738.37,5314373.17,6357153.0,3419972.83,5091061.73,5913005.8,4930724.06,4033905.61,5958846.340000001,812523.3475546619,6875294.96,5147509.532857142,4857686.439333334,1843599.3028583687,8416365.51,3,3,22,12,1,0,30,0,0,0,0,1,1,1,0,28583.0,31602.0,34353.0,29875.285714285714,1.1000033353259768,0
2018-03-23,4008326.65,3711085.6,0,15.203884667407566,15.12683527579848,5512035.33,6826815.9,6054738.37,4667689.08,3250890.44,3907743.08,4925778.06,3716263.52,3150049.7,5838115.244285715,806238.699443169,6875294.96,5296942.568571429,4871718.892666667,1847035.7841269886,8416365.51,4,3,23,12,1,0,30,0,0,0,0,1,1,1,0,24716.0,28981.0,29115.0,29444.0,0.9419829561912119,0
2018-03-24,5227586.74,4619965.13,0,15.469460494457795,15.345897931862217,4008326.65,5512035.33,6826815.9,6875294.96,3479853.91,3063440.84,3711085.6,5458868.53,2341066.15,5743920.611428572,984568.0554265716,6875294.96,5351045.155,4875071.678333334,1845316.102345212,8416365.51,5,3,24,12,1,1,30,0,0,0,0,1,1,1,0,26212.0,28478.0,25362.0,28834.714285714286,0.991417948553079,0
2018-03-25,4970364.06,4473153.96,0,15.41900384809159,15.313604525230968,5227586.74,4008326.65,5512035.33,5615859.9,4342360.28,3544367.16,4619965.13,4613908.21,2804587.84,5508533.722857143,857806.2498410711,6826815.9,5475883.214285715,4947209.875,1814089.4647882248,8416365.51,6,3,25,12,1,1,30,0,0,0,0,1,1,1,0,23343.0,33664.0,26119.0,28511.0,0.8722083764586315,0
2018-03-26,6133670.91,5616024.38,0,15.62930413510488,15.541134743908342,4970364.06,5227586.74,4008326.65,5314373.17,3648185.26,3364498.21,4473153.96,4472182.88,2679591.94,5416320.031428571,878784.5296307381,6826815.9,5520740.627142857,4994743.105,1794642.2484337853,8416365.51,0,3,26,13,1,0,30,0,0,0,0,1,1,1,0,25091.0,29822.0,27756.0,27036.571428571428,0.934570272488326,0
2018-03-27,6350306.2,5743746.71,0,15.664013747651454,15.563622466391822,6133670.91,4970364.06,5227586.74,6054738.37,5344808.38,4015454.83,5616024.38,5116787.38,3238625.9,5533362.565714286,916686.0543753788,6826815.9,5698275.316428572,5087048.861666666,1779047.8928053072,8416365.51,1,3,27,13,1,0,30,0,0,0,0,1,1,1,0,30251.0,26355.0,26655.0,26360.714285714286,1.1175225436558218,0
2018-03-28,8582287.61,7811323.78,0,15.96521117365819,15.871085133551343,6350306.2,6133670.91,4970364.06,6826815.9,6867137.98,7426597.23,5743746.71,5913005.8,5998758.22,5575586.541428572,950873.638393252,6826815.9,5770096.589285715,5164877.240666667,1781621.8722893216,8416365.51,2,3,28,13,1,0,30,0,0,0,0,1,1,1,0,30581.0,30225.0,27642.0,26917.285714285714,1.1147672054815492,0
2018-03-29,7363015.35,6638405.71,0,15.811980236910658,15.708382539345962,8582287.61,6350306.2,6133670.91,5512035.33,6357153.0,8416365.51,7811323.78,4925778.06,6844455.72,5826368.214285715,1441029.7436820199,8582287.61,5892607.277142857,5203400.253333333,1843627.5525759745,8582287.61,3,3,29,13,1,0,30,0,0,0,0,1,1,1,0,25464.0,28583.0,31602.0,26968.14285714286,0.9139121810692695,0
2018-03-30,12176690.89,10927925.46,0,16.315034181549336,16.20683213126787,7363015.35,8582287.61,6350306.2,4008326.65,4667689.08,8409092.75,6638405.71,3711085.6,6627677.09,6090793.931428571,1540153.28627854,8582287.61,5964454.587857143,5168288.581333334,1789564.7781994124,8582287.61,4,3,30,13,1,0,30,0,0,0,0,1,1,1,0,29367.0,24716.0,28981.0,26522.571428571428,1.048815185623895,0
2018-03-31,11278748.95,10156610.77,0,16.238430977857732,16.133635457290662,12176690.89,7363015.35,8582287.61,5227586.74,6875294.96,6963830.59,10927925.46,4619965.13,5570058.79,7257703.10857143,2496736.719855016,12176690.89,6500811.86,5293875.186000001,2125505.6369470065,12176690.89,5,3,31,13,1,1,30,0,0,0,0,1,1,1,0,28256.0,26212.0,28478.0,27187.0,1.001621159199724,0
2018-04-01,9326921.27,8552479.35,0,16.048415643804862,15.96173189825745,11278748.95,12176690.89,7363015.35,4970364.06,5615859.9,5613671.87,10156610.77,4473153.96,4371797.12,8122154.852857143,2714733.410827304,12176690.89,6815344.287857143,5437705.7979999995,2373886.6554830126,12176690.89,6,4,1,13,2,1,30,0,0,0,0,1,1,1,0,40226.0,23343.0,33664.0,27479.0,1.4237578486129103,0
2018-04-02,9532990.22,8745489.29,0,16.070269100464067,15.984048730043348,9326921.27,11278748.95,12176690.89,6133670.91,5314373.17,1177076.3,8552479.35,5616024.38,967531.27,8744520.168571427,2346095.045164745,12176690.89,7080420.100000001,5561480.778,2477903.89239372,12176690.89,0,4,2,14,2,0,30,0,0,0,0,1,1,1,0,40849.0,25091.0,29822.0,29890.85714285714,1.427062566376628,0
2018-04-03,9176055.6,8274855.19,0,16.03210810603736,15.928732100224424,9532990.22,9326921.27,11278748.95,6350306.2,6054738.37,2218712.31,8745489.29,5743746.71,1781519.01,9230137.212857144,2048550.5258104885,12176690.89,7381749.889285714,5840011.242,2437372.322655505,12176690.89,1,4,3,14,2,0,30,0,0,0,0,1,1,1,0,34758.0,30251.0,26355.0,32142.0,1.1962019435384974,0
2018-04-04,3771895.32,3451444.47,0,15.143088435613285,15.05430367807286,9176055.6,9532990.22,9326921.27,8582287.61,6826815.9,2742871.53,8274855.19,7811323.78,2230053.99,9633815.698571429,1620090.5046851502,12176690.89,7604701.119999999,6071922.685,2411785.9301983207,12176690.89,2,4,4,14,2,0,30,0,0,0,0,1,1,1,0,34281.0,30581.0,30225.0,32785.857142857145,1.1737268163189376,0
2018-04-05,2915055.94,2584733.26,0,14.885399911023638,14.76513325986661,3771895.32,9176055.6,9532990.22,7363015.35,5512035.33,3203122.41,3451444.47,6638405.71,2519131.06,8946616.799999999,2759796.561961823,12176690.89,7386492.507142858,6106223.478,2369758.3011856014,12176690.89,3,4,5,14,2,0,30,0,0,0,0,1,1,1,0,38153.0,25464.0,28583.0,33314.42857142857,1.2949725752145107,0
2018-04-06,3716970.57,3290630.48,0,15.12841980060876,15.006590043533308,2915055.94,3771895.32,9176055.6,12176690.89,4008326.65,4507553.37,2584733.26,10927925.46,3470623.71,8311194.027142858,3576414.883979054,12176690.89,7200993.979285714,6096621.262333333,2382476.7332025613,12176690.89,4,4,6,14,2,0,30,0,0,0,0,1,1,1,0,33990.0,29367.0,24716.0,35127.142857142855,1.1420999989919682,0
2018-04-07,4650087.25,4137264.98,0,15.352396755878074,15.23554573634276,3716970.57,2915055.94,3771895.32,11278748.95,5227586.74,3419972.83,3290630.48,10156610.77,2864363.46,7102662.552857143,3480551.8106834344,11278748.95,7180182.830714285,6070268.502333334,2404926.2140490185,12176690.89,5,4,7,14,2,1,30,0,0,0,0,1,1,1,0,37970.0,28256.0,26212.0,35787.57142857143,1.2653151902249375,0
2018-04-08,4317415.31,3833384.91,0,15.27816770491238,15.159259020223484,4650087.25,3716970.57,2915055.94,9326921.27,4970364.06,3250890.44,4137264.98,8552479.35,2689334.35,6155710.881428571,3027205.8399549504,9532990.22,7138932.867142856,6111272.316333334,2368389.8284917925,12176690.89,6,4,8,14,2,1,30,0,0,0,0,1,1,1,0,41237.0,40226.0,23343.0,37175.28571428572,1.3686858796703496,0
2018-04-09,4916546.48,4479387.83,0,15.408117110432237,15.314997173209855,4317415.31,4650087.25,3716970.57,9532990.22,6133670.91,3479853.91,3833384.91,8745489.29,2832299.24,5440067.172857143,2730127.745508431,9532990.22,7092293.670714286,6146823.145333334,2331693.654457143,12176690.89,0,4,9,15,2,0,30,0,0,0,0,1,1,1,0,38879.0,40849.0,25091.0,37319.71428571428,1.273344985583888,0
